Date, MSCI Price
11/4/2015,"1,713.87"
11/3/2015,"1,717.39"
11/2/2015,"1,715.18"
10/30/2015,"1,705.80"
10/29/2015,"1,706.61"
10/28/2015,"1,714.13"
10/27/2015,"1,696.24"
10/26/2015,"1,704.98"
10/23/2015,"1,706.61"
10/22/2015,"1,689.33"
10/21/2015,"1,672.87"
10/20/2015,"1,677.52"
10/19/2015,"1,679.92"
10/16/2015,"1,683.55"
10/15/2015,"1,675.77"
10/14/2015,"1,653.01"
10/13/2015,"1,661.07"
10/12/2015,"1,674.39"
10/9/2015,"1,673.77"
10/8/2015,"1,663.57"
10/7/2015,"1,653.47"
10/6/2015,"1,640.98"
10/5/2015,"1,637.49"
10/2/2015,"1,607.13"
10/1/2015,"1,587.98"
9/30/2015,"1,581.92"
9/29/2015,"1,550.43"
9/28/2015,"1,560.04"
9/25/2015,"1,594.70"
9/24/2015,"1,587.38"
9/23/2015,"1,596.66"
9/22/2015,"1,600.76"
9/21/2015,"1,628.93"
9/18/2015,"1,630.69"
9/17/2015,"1,652.88"
9/16/2015,"1,653.81"
9/15/2015,"1,634.01"
9/14/2015,"1,620.28"
9/11/2015,"1,626.99"
9/10/2015,"1,625.40"
9/9/2015,"1,628.18"
9/8/2015,"1,627.09"
9/7/2015,"1,598.65"
9/4/2015,"1,595.71"
9/3/2015,"1,622.94"
9/2/2015,"1,615.67"
9/1/2015,"1,600.71"
8/31/2015,"1,645.43"
8/28/2015,"1,658.07"
8/27/2015,"1,650.53"
8/26/2015,"1,616.48"
8/25/2015,"1,583.86"
8/24/2015,"1,589.50"
8/21/2015,"1,650.96"
8/20/2015,"1,697.25"
8/19/2015,"1,726.01"
8/18/2015,"1,744.20"
8/17/2015,"1,749.08"
8/14/2015,"1,743.89"
8/13/2015,"1,741.43"
8/12/2015,"1,742.42"
8/11/2015,"1,749.63"
8/10/2015,"1,766.62"
8/7/2015,"1,747.34"
8/6/2015,"1,752.67"
8/5/2015,"1,762.75"
8/4/2015,"1,758.87"
8/3/2015,"1,761.18"
7/31/2015,"1,765.60"
7/30/2015,"1,759.77"
7/29/2015,"1,760.69"
7/28/2015,"1,747.06"
7/27/2015,"1,733.58"
7/24/2015,"1,745.50"
7/23/2015,"1,762.80"
7/22/2015,"1,766.64"
7/21/2015,"1,777.86"
7/20/2015,"1,782.19"
7/17/2015,"1,780.83"
7/16/2015,"1,781.91"
7/15/2015,"1,768.12"
7/14/2015,"1,769.41"
7/13/2015,"1,758.69"
7/10/2015,"1,743.32"
7/9/2015,"1,717.47"
7/8/2015,"1,706.87"
7/7/2015,"1,724.95"
7/6/2015,"1,729.50"
7/3/2015,"1,744.49"
7/2/2015,"1,747.25"
7/1/2015,"1,747.18"
6/30/2015,"1,735.61"
6/29/2015,"1,737.60"
6/26/2015,"1,776.22"
6/25/2015,"1,781.48"
6/24/2015,"1,785.70"
6/23/2015,"1,795.98"
6/22/2015,"1,796.12"
6/19/2015,"1,774.88"
6/18/2015,"1,780.62"
6/17/2015,"1,762.11"
6/16/2015,"1,763.68"
6/15/2015,"1,757.09"
6/12/2015,"1,770.17"
6/11/2015,"1,779.45"
6/10/2015,"1,776.71"
6/9/2015,"1,751.65"
6/8/2015,"1,752.20"
6/5/2015,"1,760.43"
6/4/2015,"1,775.44"
6/3/2015,"1,789.91"
6/2/2015,"1,782.39"
6/1/2015,"1,778.28"
5/29/2015,"1,779.31"
5/28/2015,"1,791.35"
5/27/2015,"1,793.60"
5/26/2015,"1,781.14"
5/25/2015,"1,803.82"
5/22/2015,"1,803.50"
5/21/2015,"1,810.84"
5/20/2015,"1,803.95"
5/19/2015,"1,803.72"
5/18/2015,"1,808.73"
5/15/2015,"1,807.06"
5/14/2015,"1,803.42"
5/13/2015,"1,789.97"
5/12/2015,"1,784.91"
5/11/2015,"1,789.09"
5/8/2015,"1,794.70"
5/7/2015,"1,769.25"
5/6/2015,"1,772.82"
5/5/2015,"1,773.42"
5/4/2015,"1,790.83"
5/1/2015,"1,787.40"
4/30/2015,"1,778.40"
4/29/2015,"1,795.87"
4/28/2015,"1,803.39"
4/27/2015,"1,801.57"
4/24/2015,"1,799.86"
4/23/2015,"1,792.31"
4/22/2015,"1,786.77"
4/21/2015,"1,781.95"
4/20/2015,"1,779.12"
4/17/2015,"1,769.01"
4/16/2015,"1,786.58"
4/15/2015,"1,783.79"
4/14/2015,"1,779.85"
4/13/2015,"1,772.08"
4/10/2015,"1,779.47"
4/9/2015,"1,771.86"
4/8/2015,"1,766.44"
4/7/2015,"1,764.24"
4/6/2015,"1,764.49"
4/3/2015,"1,750.26"
4/2/2015,"1,749.34"
4/1/2015,"1,738.15"
3/31/2015,"1,740.81"
3/30/2015,"1,757.31"
3/27/2015,"1,744.82"
3/26/2015,"1,744.90"
3/25/2015,"1,756.48"
3/24/2015,"1,772.41"
3/23/2015,"1,778.00"
3/20/2015,"1,774.57"
3/19/2015,"1,751.31"
3/18/2015,"1,754.10"
3/17/2015,"1,736.63"
3/16/2015,"1,740.09"
3/13/2015,"1,719.82"
3/12/2015,"1,728.62"
3/11/2015,"1,710.79"
3/10/2015,"1,712.55"
3/9/2015,"1,741.84"
3/6/2015,"1,741.99"
3/5/2015,"1,763.74"
3/4/2015,"1,760.91"
3/3/2015,"1,768.57"
3/2/2015,"1,776.65"
2/27/2015,"1,772.86"
2/26/2015,"1,773.99"
2/25/2015,"1,776.86"
2/24/2015,"1,774.92"
2/23/2015,"1,770.35"
2/20/2015,"1,768.09"
2/19/2015,"1,760.80"
2/18/2015,"1,759.04"
2/17/2015,"1,754.80"
2/16/2015,"1,752.91"
2/13/2015,"1,752.18"
2/12/2015,"1,741.22"
2/11/2015,"1,721.58"
2/10/2015,"1,725.83"
2/9/2015,"1,714.23"
2/6/2015,"1,720.55"
2/5/2015,"1,727.49"
2/4/2015,"1,715.13"
2/3/2015,"1,715.22"
2/2/2015,"1,694.35"
1/30/2015,"1,677.54"
1/29/2015,"1,693.81"
1/28/2015,"1,689.20"
1/27/2015,"1,705.60"
1/26/2015,"1,712.55"
1/23/2015,"1,707.74"
1/22/2015,"1,710.47"
1/21/2015,"1,694.34"
1/20/2015,"1,685.27"
1/19/2015,"1,681.90"
1/16/2015,"1,675.15"
1/15/2015,"1,662.44"
1/14/2015,"1,665.38"
1/13/2015,"1,678.19"
1/12/2015,"1,676.71"
1/9/2015,"1,683.80"
1/8/2015,"1,694.17"
1/7/2015,"1,662.22"
1/6/2015,"1,654.38"
1/5/2015,"1,671.25"
1/2/2015,"1,704.71"
1/1/2015,"1,709.68"
12/31/2014,"1,709.67"
12/30/2014,"1,721.01"
12/29/2014,"1,731.71"
12/26/2014,"1,729.42"
12/25/2014,"1,725.79"
12/24/2014,"1,726.23"
12/23/2014,"1,724.10"
12/22/2014,"1,723.26"
12/19/2014,"1,717.00"
12/18/2014,"1,706.33"
12/17/2014,"1,672.48"
12/16/2014,"1,655.52"
12/15/2014,"1,654.56"
12/12/2014,"1,675.04"
12/11/2014,"1,699.05"
12/10/2014,"1,698.43"
12/9/2014,"1,721.97"
12/8/2014,"1,726.47"
12/5/2014,"1,738.52"
12/4/2014,"1,736.63"
12/3/2014,"1,739.73"
12/2/2014,"1,735.99"
12/1/2014,"1,729.89"
11/28/2014,"1,739.50"
11/27/2014,"1,744.71"
11/26/2014,"1,748.00"
11/25/2014,"1,742.82"
11/24/2014,"1,740.09"
11/21/2014,"1,737.24"
11/20/2014,"1,725.47"
11/19/2014,"1,724.73"
11/18/2014,"1,728.23"
11/17/2014,"1,714.97"
11/14/2014,"1,717.20"
11/13/2014,"1,716.24"
11/12/2014,"1,715.03"
11/11/2014,"1,716.83"
11/10/2014,"1,714.60"
11/7/2014,"1,707.01"
11/6/2014,"1,707.53"
11/5/2014,"1,706.51"
11/4/2014,"1,698.22"
11/3/2014,"1,699.09"
10/31/2014,"1,708.09"
10/30/2014,"1,689.22"
10/29/2014,"1,686.35"
10/28/2014,"1,684.54"
10/27/2014,"1,666.82"
10/24/2014,"1,667.88"
10/23/2014,"1,659.97"
10/22/2014,"1,647.21"
10/21/2014,"1,651.14"
10/20/2014,"1,626.05"
10/17/2014,"1,613.56"
10/16/2014,"1,592.60"
10/15/2014,"1,595.21"
10/14/2014,"1,610.74"
10/13/2014,"1,613.61"
10/10/2014,"1,626.68"
10/9/2014,"1,652.93"
10/8/2014,"1,673.48"
10/7/2014,"1,661.36"
10/6/2014,"1,679.82"
10/3/2014,"1,675.29"
10/2/2014,"1,667.98"
10/1/2014,"1,679.18"
9/30/2014,"1,698.41"
9/29/2014,"1,702.18"
9/26/2014,"1,707.87"
9/25/2014,"1,703.09"
9/24/2014,"1,723.67"
9/23/2014,"1,716.23"
9/22/2014,"1,726.47"
9/19/2014,"1,740.32"
9/18/2014,"1,742.74"
9/17/2014,"1,735.35"
9/16/2014,"1,732.55"
9/15/2014,"1,726.86"
9/12/2014,"1,729.50"
9/11/2014,"1,736.99"
9/10/2014,"1,735.79"
9/9/2014,"1,733.21"
9/8/2014,"1,744.28"
9/5/2014,"1,750.61"
9/4/2014,"1,748.59"
9/3/2014,"1,751.97"
9/2/2014,"1,747.20"
9/1/2014,"1,748.31"
8/29/2014,"1,748.67"
8/28/2014,"1,744.35"
8/27/2014,"1,750.68"
8/26/2014,"1,749.14"
8/25/2014,"1,745.24"
8/22/2014,"1,735.94"
8/21/2014,"1,741.88"
8/20/2014,"1,735.79"
8/19/2014,"1,734.87"
8/18/2014,"1,727.38"
8/15/2014,"1,714.24"
8/14/2014,"1,715.71"
8/13/2014,"1,708.74"
8/12/2014,"1,699.35"
8/11/2014,"1,701.61"
8/8/2014,"1,690.57"
8/7/2014,"1,684.71"
8/6/2014,"1,693.13"
8/5/2014,"1,698.22"
8/4/2014,"1,710.14"
8/1/2014,"1,705.73"
7/31/2014,"1,714.33"
7/30/2014,"1,740.19"
7/29/2014,"1,744.20"
7/28/2014,"1,748.23"
7/25/2014,"1,748.23"
7/24/2014,"1,756.25"
7/23/2014,"1,754.10"
7/22/2014,"1,750.75"
7/21/2014,"1,740.10"
7/18/2014,"1,744.29"
7/17/2014,"1,735.09"
7/16/2014,"1,751.49"
7/15/2014,"1,741.43"
7/14/2014,"1,747.03"
7/11/2014,"1,736.00"
7/10/2014,"1,734.48"
7/9/2014,"1,746.05"
7/8/2014,"1,741.64"
7/7/2014,"1,754.80"
7/4/2014,"1,763.44"
7/3/2014,"1,764.12"
7/2/2014,"1,756.96"
7/1/2014,"1,754.76"
6/30/2014,"1,743.42"
6/27/2014,"1,740.86"
6/26/2014,"1,737.27"
6/25/2014,"1,738.16"
6/24/2014,"1,737.82"
6/23/2014,"1,746.29"
6/20/2014,"1,747.43"
6/19/2014,"1,748.41"
6/18/2014,"1,737.77"
6/17/2014,"1,728.74"
6/16/2014,"1,726.99"
6/13/2014,"1,727.21"
6/12/2014,"1,725.49"
6/11/2014,"1,731.20"
6/10/2014,"1,735.32"
6/9/2014,"1,735.98"
6/6/2014,"1,734.47"
6/5/2014,"1,725.60"
6/4/2014,"1,717.76"
6/3/2014,"1,715.82"
6/2/2014,"1,717.27"
5/30/2014,"1,715.18"
5/29/2014,"1,713.25"
5/28/2014,"1,706.15"
5/27/2014,"1,707.67"
5/26/2014,"1,703.18"
5/23/2014,"1,697.94"
5/22/2014,"1,692.36"
5/21/2014,"1,686.51"
5/20/2014,"1,678.01"
5/19/2014,"1,685.88"
5/16/2014,"1,683.69"
5/15/2014,"1,682.34"
5/14/2014,"1,694.80"
5/13/2014,"1,697.99"
5/12/2014,"1,694.88"
5/9/2014,"1,683.36"
5/8/2014,"1,686.79"
5/7/2014,"1,684.04"
5/6/2014,"1,683.52"
5/5/2014,"1,689.77"
5/2/2014,"1,688.99"
5/1/2014,"1,690.39"
4/30/2014,"1,687.74"
4/29/2014,"1,682.38"
4/28/2014,"1,672.65"
4/25/2014,"1,670.76"
4/24/2014,"1,681.16"
4/23/2014,"1,679.25"
4/22/2014,"1,681.98"
4/21/2014,"1,672.40"
4/18/2014,"1,670.60"
4/17/2014,"1,669.81"
4/16/2014,"1,664.85"
4/15/2014,"1,646.67"
4/14/2014,"1,644.36"
4/11/2014,"1,638.43"
4/10/2014,"1,656.09"
4/9/2014,"1,675.32"
4/8/2014,"1,663.77"
4/7/2014,"1,659.29"
4/4/2014,"1,676.25"
4/3/2014,"1,685.14"
4/2/2014,"1,687.46"
4/1/2014,"1,683.70"
3/31/2014,"1,673.87"
3/28/2014,"1,661.84"
3/27/2014,"1,653.12"
3/26/2014,"1,654.34"
3/25/2014,"1,655.69"
3/24/2014,"1,645.97"
3/21/2014,"1,653.38"
3/20/2014,"1,654.32"
3/19/2014,"1,658.05"
3/18/2014,"1,665.49"
3/17/2014,"1,653.94"
3/14/2014,"1,641.13"
3/13/2014,"1,651.68"
3/12/2014,"1,665.55"
3/11/2014,"1,672.19"
3/10/2014,"1,676.53"
3/7/2014,"1,681.17"
3/6/2014,"1,686.11"
3/5/2014,"1,679.06"
3/4/2014,"1,677.85"
3/3/2014,"1,655.42"
2/28/2014,"1,675.40"
2/27/2014,"1,668.40"
2/26/2014,"1,664.85"
2/25/2014,"1,669.41"
2/24/2014,"1,668.31"
2/21/2014,"1,659.85"
2/20/2014,"1,656.01"
2/19/2014,"1,655.04"
2/18/2014,"1,660.54"
2/17/2014,"1,653.55"
2/14/2014,"1,650.12"
2/13/2014,"1,643.19"
2/12/2014,"1,637.71"
2/11/2014,"1,634.47"
2/10/2014,"1,616.78"
2/7/2014,"1,611.78"
2/6/2014,"1,592.69"
2/5/2014,"1,572.37"
2/4/2014,"1,569.93"
2/3/2014,"1,571.92"
1/31/2014,"1,598.46"
1/30/2014,"1,607.46"
1/29/2014,"1,603.67"
1/28/2014,"1,611.35"
1/27/2014,"1,604.92"
1/24/2014,"1,618.36"
1/23/2014,"1,650.45"
1/22/2014,"1,661.74"
1/21/2014,"1,659.49"
1/20/2014,"1,657.11"
1/17/2014,"1,657.32"
1/16/2014,"1,659.34"
1/15/2014,"1,660.00"
1/14/2014,"1,651.73"
1/13/2014,"1,645.41"
1/10/2014,"1,655.11"
1/9/2014,"1,646.37"
1/8/2014,"1,650.17"
1/7/2014,"1,647.65"
1/6/2014,"1,641.16"
1/3/2014,"1,646.05"
1/2/2014,"1,645.22"
1/1/2014,"1,661.09"
12/31/2013,"1,661.07"
12/30/2013,"1,656.15"
12/27/2013,"1,654.16"
12/26/2013,"1,646.28"
12/25/2013,"1,639.73"
12/24/2013,"1,639.65"
12/23/2013,"1,637.28"
12/20/2013,"1,626.66"
12/19/2013,"1,618.38"
12/18/2013,"1,613.75"
12/17/2013,"1,592.79"
12/16/2013,"1,598.21"
12/13/2013,"1,587.69"
12/12/2013,"1,588.71"
12/11/2013,"1,600.12"
12/10/2013,"1,614.23"
12/9/2013,"1,617.60"
12/6/2013,"1,612.61"
12/5/2013,"1,598.88"
12/4/2013,"1,604.74"
12/3/2013,"1,613.31"
12/2/2013,"1,621.34"
11/29/2013,"1,628.42"
11/28/2013,"1,628.88"
11/27/2013,"1,624.82"
11/26/2013,"1,621.91"
11/25/2013,"1,623.70"
11/22/2013,"1,623.15"
11/21/2013,"1,616.34"
11/20/2013,"1,611.34"
11/19/2013,"1,616.44"
11/18/2013,"1,622.82"
11/15/2013,"1,621.50"
11/14/2013,"1,612.86"
11/13/2013,"1,601.56"
11/12/2013,"1,598.55"
11/11/2013,"1,600.84"
11/8/2013,"1,596.28"
11/7/2013,"1,588.47"
11/6/2013,"1,607.72"
11/5/2013,"1,599.43"
11/4/2013,"1,603.81"
11/1/2013,"1,597.86"
10/31/2013,"1,602.86"
10/30/2013,"1,611.86"
10/29/2013,"1,614.33"
10/28/2013,"1,610.22"
10/25/2013,"1,607.96"
10/24/2013,"1,607.92"
10/23/2013,"1,601.64"
10/22/2013,"1,610.79"
10/21/2013,"1,599.73"
10/18/2013,"1,598.14"
10/17/2013,"1,586.64"
10/16/2013,"1,570.34"
10/15/2013,"1,558.19"
10/14/2013,"1,562.77"
10/11/2013,"1,557.35"
10/10/2013,"1,545.94"
10/9/2013,"1,519.78"
10/8/2013,"1,523.13"
10/7/2013,"1,536.40"
10/4/2013,"1,547.50"
10/3/2013,"1,542.79"
10/2/2013,"1,551.02"
10/1/2013,"1,553.51"
9/30/2013,"1,543.67"
9/27/2013,"1,554.99"
9/26/2013,"1,556.74"
9/25/2013,"1,553.75"
9/24/2013,"1,555.57"
9/23/2013,"1,557.87"
9/20/2013,"1,563.26"
9/19/2013,"1,573.13"
9/18/2013,"1,561.53"
9/17/2013,"1,547.24"
9/16/2013,"1,546.52"
9/13/2013,"1,533.72"
9/12/2013,"1,532.93"
9/11/2013,"1,535.73"
9/10/2013,"1,529.14"
9/9/2013,"1,515.91"
9/6/2013,"1,502.40"
9/5/2013,"1,497.58"
9/4/2013,"1,496.29"
9/3/2013,"1,486.06"
9/2/2013,"1,481.18"
8/30/2013,"1,472.74"
8/29/2013,"1,481.11"
8/28/2013,"1,480.03"
8/27/2013,"1,484.40"
8/26/2013,"1,504.41"
8/23/2013,"1,508.49"
8/22/2013,"1,497.80"
8/21/2013,"1,489.65"
8/20/2013,"1,500.59"
8/19/2013,"1,501.39"
8/16/2013,"1,508.80"
8/15/2013,"1,508.14"
8/14/2013,"1,527.04"
8/13/2013,"1,527.19"
8/12/2013,"1,524.06"
8/9/2013,"1,526.90"
8/8/2013,"1,527.82"
8/7/2013,"1,519.33"
8/6/2013,"1,528.06"
8/5/2013,"1,530.46"
8/2/2013,"1,533.85"
8/1/2013,"1,524.91"
7/31/2013,"1,507.91"
7/30/2013,"1,510.32"
7/29/2013,"1,508.86"
7/26/2013,"1,516.21"
7/25/2013,"1,517.72"
7/24/2013,"1,518.38"
7/23/2013,"1,519.77"
7/22/2013,"1,520.62"
7/19/2013,"1,513.52"
7/18/2013,"1,511.13"
7/17/2013,"1,503.38"
7/16/2013,"1,500.53"
7/15/2013,"1,500.94"
7/12/2013,"1,498.31"
7/11/2013,"1,496.67"
7/10/2013,"1,473.31"
7/9/2013,"1,468.47"
7/8/2013,"1,457.52"
7/5/2013,"1,449.05"
7/4/2013,"1,448.22"
7/3/2013,"1,440.59"
7/2/2013,"1,444.86"
7/1/2013,"1,444.33"
6/28/2013,"1,433.55"
6/27/2013,"1,436.03"
6/26/2013,"1,425.51"
6/25/2013,"1,412.53"
6/24/2013,"1,400.98"
6/21/2013,"1,421.19"
6/20/2013,"1,423.87"
6/19/2013,"1,474.88"
6/18/2013,"1,483.04"
6/17/2013,"1,476.97"
6/14/2013,"1,463.83"
6/13/2013,"1,464.26"
6/12/2013,"1,457.57"
6/11/2013,"1,463.42"
6/10/2013,"1,473.13"
6/7/2013,"1,470.22"
6/6/2013,"1,454.91"
6/5/2013,"1,450.95"
6/4/2013,"1,473.48"
6/3/2013,"1,472.74"
5/31/2013,"1,471.93"
5/30/2013,"1,491.79"
5/29/2013,"1,489.44"
5/28/2013,"1,497.13"
5/27/2013,"1,489.58"
5/24/2013,"1,492.74"
5/23/2013,"1,493.44"
5/22/2013,"1,512.90"
5/21/2013,"1,520.64"
5/20/2013,"1,518.41"
5/17/2013,"1,512.98"
5/16/2013,"1,508.02"
5/15/2013,"1,510.87"
5/14/2013,"1,505.97"
5/13/2013,"1,497.40"
5/10/2013,"1,495.84"
5/9/2013,"1,495.74"
5/8/2013,"1,503.66"
5/7/2013,"1,492.06"
5/6/2013,"1,481.85"
5/3/2013,"1,482.46"
5/2/2013,"1,469.72"
5/1/2013,"1,466.53"
4/30/2013,"1,476.14"
4/29/2013,"1,468.44"
4/26/2013,"1,457.80"
4/25/2013,"1,459.26"
4/24/2013,"1,450.79"
4/23/2013,"1,443.86"
4/22/2013,"1,427.08"
4/19/2013,"1,422.25"
4/18/2013,"1,413.72"
4/17/2013,"1,420.70"
4/16/2013,"1,438.81"
4/15/2013,"1,431.09"
4/12/2013,"1,456.54"
4/11/2013,"1,462.82"
4/10/2013,"1,452.41"
4/9/2013,"1,433.01"
4/8/2013,"1,426.45"
4/5/2013,"1,419.11"
4/4/2013,"1,422.22"
4/3/2013,"1,425.59"
4/2/2013,"1,435.41"
4/1/2013,"1,428.04"
3/29/2013,"1,434.51"
3/28/2013,"1,434.62"
3/27/2013,"1,428.95"
3/26/2013,"1,432.64"
3/25/2013,"1,426.71"
3/22/2013,"1,432.33"
3/21/2013,"1,426.66"
3/20/2013,"1,434.35"
3/19/2013,"1,426.75"
3/18/2013,"1,430.97"
3/15/2013,"1,444.48"
3/14/2013,"1,440.21"
3/13/2013,"1,429.84"
3/12/2013,"1,433.28"
3/11/2013,"1,434.83"
3/8/2013,"1,428.72"
3/7/2013,"1,424.88"
3/6/2013,"1,422.26"
3/5/2013,"1,420.25"
3/4/2013,"1,404.94"
3/1/2013,"1,401.75"
2/28/2013,"1,405.18"
2/27/2013,"1,399.43"
2/26/2013,"1,386.06"
2/25/2013,"1,391.22"
2/22/2013,"1,402.05"
2/21/2013,"1,392.11"
2/20/2013,"1,410.01"
2/19/2013,"1,419.81"
2/18/2013,"1,408.46"
2/15/2013,"1,406.92"
2/14/2013,"1,411.59"
2/13/2013,"1,413.81"
2/12/2013,"1,413.83"
2/11/2013,"1,405.70"
2/8/2013,"1,410.44"
2/7/2013,"1,401.92"
2/6/2013,"1,408.35"
2/5/2013,"1,405.15"
2/4/2013,"1,399.68"
2/1/2013,"1,416.79"
1/31/2013,"1,405.47"
1/30/2013,"1,409.47"
1/29/2013,"1,410.68"
1/28/2013,"1,403.04"
1/25/2013,"1,405.47"
1/24/2013,"1,396.14"
1/23/2013,"1,393.04"
1/22/2013,"1,393.62"
1/21/2013,"1,389.58"
1/18/2013,"1,388.11"
1/17/2013,"1,386.16"
1/16/2013,"1,378.92"
1/15/2013,"1,382.74"
1/14/2013,"1,380.21"
1/11/2013,"1,381.94"
1/10/2013,"1,378.48"
1/9/2013,"1,367.15"
1/8/2013,"1,362.89"
1/7/2013,"1,366.91"
1/4/2013,"1,370.11"
1/3/2013,"1,364.39"
1/2/2013,"1,367.38"
1/1/2013,"1,338.55"
12/31/2012,"1,338.50"
12/28/2012,"1,326.84"
12/27/2012,"1,336.30"
12/26/2012,"1,335.98"
12/25/2012,"1,339.04"
12/24/2012,"1,338.34"
12/21/2012,"1,341.06"
12/20/2012,"1,351.85"
12/19/2012,"1,348.90"
12/18/2012,"1,347.92"
12/17/2012,"1,335.20"
12/14/2012,"1,325.49"
12/13/2012,"1,327.62"
12/12/2012,"1,332.27"
12/11/2012,"1,329.94"
12/10/2012,"1,321.96"
12/7/2012,"1,320.74"
12/6/2012,"1,319.13"
12/5/2012,"1,315.40"
12/4/2012,"1,314.02"
12/3/2012,"1,313.82"
11/30/2012,"1,315.49"
11/29/2012,"1,314.67"
11/28/2012,"1,303.85"
11/27/2012,"1,299.36"
11/26/2012,"1,302.63"
11/23/2012,"1,304.85"
11/22/2012,"1,290.50"
11/21/2012,"1,284.32"
11/20/2012,"1,281.29"
11/19/2012,"1,280.86"
11/16/2012,"1,253.31"
11/15/2012,"1,253.86"
11/14/2012,"1,257.12"
11/13/2012,"1,271.85"
11/12/2012,"1,274.27"
11/9/2012,"1,276.02"
11/8/2012,"1,276.72"
11/7/2012,"1,289.11"
11/6/2012,"1,311.42"
11/5/2012,"1,303.37"
11/2/2012,"1,305.77"
11/1/2012,"1,313.19"
10/31/2012,"1,301.52"
10/30/2012,"1,302.18"
10/29/2012,"1,296.96"
10/26/2012,"1,300.23"
10/25/2012,"1,302.77"
10/24/2012,"1,298.76"
10/23/2012,"1,299.99"
10/22/2012,"1,320.86"
10/19/2012,"1,322.28"
10/18/2012,"1,339.55"
10/17/2012,"1,339.65"
10/16/2012,"1,329.43"
10/15/2012,"1,312.78"
10/12/2012,"1,306.02"
10/11/2012,"1,308.83"
10/10/2012,"1,305.14"
10/9/2012,"1,313.46"
10/8/2012,"1,326.37"
10/5/2012,"1,334.63"
10/4/2012,"1,329.00"
10/3/2012,"1,318.91"
10/2/2012,"1,319.52"
10/1/2012,"1,318.81"
9/28/2012,"1,311.50"
9/27/2012,"1,320.17"
9/26/2012,"1,309.40"
9/25/2012,"1,327.25"
9/24/2012,"1,331.81"
9/21/2012,"1,338.05"
9/20/2012,"1,334.48"
9/19/2012,"1,341.50"
9/18/2012,"1,337.16"
9/17/2012,"1,342.31"
9/14/2012,"1,347.61"
9/13/2012,"1,329.48"
9/12/2012,"1,316.70"
9/11/2012,"1,311.71"
9/10/2012,"1,306.31"
9/7/2012,"1,312.08"
9/6/2012,"1,297.60"
9/5/2012,"1,273.21"
9/4/2012,"1,274.65"
9/3/2012,"1,280.76"
8/31/2012,"1,279.21"
8/30/2012,"1,272.02"
8/29/2012,"1,283.23"
8/28/2012,"1,284.25"
8/27/2012,"1,286.55"
8/24/2012,"1,285.84"
8/23/2012,"1,285.28"
8/22/2012,"1,287.84"
8/21/2012,"1,293.43"
8/20/2012,"1,289.75"
8/17/2012,"1,290.23"
8/16/2012,"1,287.62"
8/15/2012,"1,276.82"
8/14/2012,"1,277.51"
8/13/2012,"1,276.26"
8/10/2012,"1,278.36"
8/9/2012,"1,277.79"
8/8/2012,"1,276.09"
8/7/2012,"1,276.40"
8/6/2012,"1,267.85"
8/3/2012,"1,259.65"
8/2/2012,"1,234.97"
8/1/2012,"1,248.10"
7/31/2012,"1,250.57"
7/30/2012,"1,253.90"
7/27/2012,"1,250.02"
7/26/2012,"1,227.82"
7/25/2012,"1,201.74"
7/24/2012,"1,202.88"
7/23/2012,"1,212.05"
7/20/2012,"1,231.35"
7/19/2012,"1,247.82"
7/18/2012,"1,239.07"
7/17/2012,"1,229.12"
7/16/2012,"1,225.35"
7/13/2012,"1,225.55"
7/12/2012,"1,207.47"
7/11/2012,"1,218.81"
7/10/2012,"1,218.81"
7/9/2012,"1,224.14"
